tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,intent_true,resolved_true
10000289,AppleSupport,False,Tue Mar 19 00:55:00 +0000 2024,"Sorry about that mix-up, ! Please start a return at apple.com/orders and select 'wrong item received' — a replacement will ship right away at no extra cost.",,10000288,order_shipping,True
10000333,AppleSupport,False,Thu Mar 21 19:31:00 +0000 2024,"This made our day, ! We'll be sure to pass this along to the team. Thanks for taking the time to share it.",,10000332,praise_or_feedback,True
10000175,AppleSupport,False,Mon Mar 11 22:36:00 +0000 2024,"Sorry about the double charge, friend. Please go to reportaproblem.apple.com, find the purchase, and select 'Report a Problem' — refunds are usually processed within 48 hours.",,10000174,warranty_billing,True
10000280,cust_140,True,Mon Mar 18 12:50:00 +0000 2024,"received the wrong color case in my order, ordered black got white",10000281,,order_shipping,True
10000180,cust_90,True,Tue Mar 12 06:54:00 +0000 2024,just got charged $9.99 for icloud storage i never signed up for???,10000181,,warranty_billing,True
10000147,AppleSupport,False,Sun Mar 10 04:19:00 +0000 2024,"Sorry to hear that, . That sounds like physical damage to the button assembly. Please book a Genius Bar appointment or DM us your zip code for the nearest option.",,10000146,hardware_damage,True
10000382,cust_195,True,Mon Mar 25 09:28:00 +0000 2024,is the apple store open on thanksgiving this year,10000383,,other,True
10000055,AppleSupport,False,Mon Mar 04 10:43:00 +0000 2024,"That's worth checking out, there. Please stop using a case while charging and let it cool down. If the heat continues on future charges, DM us — this may need an in-person look.",,10000054,battery_power,True
10000144,cust_72,True,Sun Mar 10 00:47:00 +0000 2024,"dropped my iPhone SE and now theres a huge crack across the whole screen, how much to fix",10000145,,hardware_damage,True
10000137,AppleSupport,False,Sat Mar 09 14:11:00 +0000 2024,"That's stressful, there — power it off immediately and don't charge it. Water damage isn't covered under standard warranty, but let's check your options — DM us your serial number.",,10000136,hardware_damage,True
10000364,AppleSupport,False,Sun Mar 24 00:14:00 +0000 2024,"Great question, there — satellite features are expanding to more regions over time. Check support.apple.com/satellite for the current country list.",,10000363,other,True
10000342,cust_171,True,Fri Mar 22 09:54:00 +0000 2024,"new update UI looks great, small thing but appreciate the effort",10000343,,praise_or_feedback,True
10000247,AppleSupport,False,Sat Mar 16 09:21:00 +0000 2024,"Sorry for the disruption, there. Try offloading and reinstalling Safari from Settings > General > iPhone Storage. Still crashing after that? DM us your iOS version and we'll escalate.",,10000246,software_bug,True
10000258,cust_129,True,Sun Mar 17 03:48:00 +0000 2024,"the App Store keeps crashing every time i open it since updating to the new ios, so annoying",10000259,,software_bug,True
10000132,cust_66,True,Sat Mar 09 06:18:00 +0000 2024,"screen has weird green lines running down it since this morning, didnt drop it or anything",10000133,,hardware_damage,True
10000281,AppleSupport,False,Mon Mar 18 14:11:00 +0000 2024,"Sorry about that mix-up, friend! Please start a return at apple.com/orders and select 'wrong item received' — a replacement will ship right away at no extra cost.",,10000280,order_shipping,True
10000236,cust_118,True,Fri Mar 15 18:45:00 +0000 2024,"update bricked my MacBook Pro, stuck on apple logo for an hour now",10000237,,software_bug,True
10000105,AppleSupport,False,Thu Mar 07 12:07:00 +0000 2024,"Sorry to hear that, there. That sounds like physical damage to the button assembly. Please book a Genius Bar appointment or DM us your zip code for the nearest option.",,10000104,hardware_damage,True
10000362,AppleSupport,False,Sat Mar 23 21:47:00 +0000 2024,"Great question, — satellite features are expanding to more regions over time. Check support.apple.com/satellite for the current country list.",,10000361,other,True
10000309,AppleSupport,False,Wed Mar 20 07:28:00 +0000 2024,"Sorry for the wait, . Order prep times can extend during high-demand periods. DM us your order number and we'll check the latest carrier update for you.",,10000308,order_shipping,True
10000204,cust_102,True,Wed Mar 13 18:26:00 +0000 2024,does applecare cover accidental damage or just manufacturing defects,10000205,,warranty_billing,True
10000353,cust_177,True,Sat Mar 23 03:32:00 +0000 2024,random tweet not really about support just tagging you guys lol,,,other,False
10000128,cust_64,True,Sat Mar 09 00:40:00 +0000 2024,"dropped my MacBook Pro and now theres a huge crack across the whole screen, how much to fix",10000129,,hardware_damage,True
10000368,cust_187,True,Sun Mar 24 09:57:00 +0000 2024,random tweet not really about support just tagging you guys lol,,,other,False
10000082,cust_41,True,Wed Mar 06 03:28:00 +0000 2024,battery health says 79% is that bad? should i be worried,10000083,,battery_power,True
10000094,cust_47,True,Wed Mar 06 21:05:00 +0000 2024,battery health says 79% is that bad? should i be worried,10000095,,battery_power,True
10000183,AppleSupport,False,Tue Mar 12 10:04:00 +0000 2024,"Sorry about the double charge, friend. Please go to reportaproblem.apple.com, find the purchase, and select 'Report a Problem' — refunds are usually processed within 48 hours.",,10000182,warranty_billing,True
10000329,AppleSupport,False,Thu Mar 21 13:43:00 +0000 2024,"Thank you so much for the kind words, there — glad we could help get things sorted!",,10000328,praise_or_feedback,True
10000318,cust_159,True,Wed Mar 20 21:35:00 +0000 2024,"just want to say the genius bar team in my city fixed my MacBook Pro in 20 mins, incredible service",10000319,,praise_or_feedback,True
10000065,AppleSupport,False,Tue Mar 05 01:01:00 +0000 2024,"Thanks for flagging this, there. Can you check Settings > Battery > Battery Health & Charging and tell us the max capacity %? That'll help us narrow down whether it's software or hardware.",,10000064,battery_power,True
10000297,AppleSupport,False,Tue Mar 19 12:58:00 +0000 2024,"Sorry about that mix-up, ! Please start a return at apple.com/orders and select 'wrong item received' — a replacement will ship right away at no extra cost.",,10000296,order_shipping,True
10000347,AppleSupport,False,Fri Mar 22 15:44:00 +0000 2024,"This made our day, there! We'll be sure to pass this along to the team. Thanks for taking the time to share it.",,10000346,praise_or_feedback,True
10000066,cust_33,True,Tue Mar 05 03:32:00 +0000 2024,"phone getting really hot while charging and battery draining fast at the same time, kinda scary tbh",10000067,,battery_power,True
10000279,AppleSupport,False,Mon Mar 18 10:13:00 +0000 2024,"Sorry about that mix-up, ! Please start a return at apple.com/orders and select 'wrong item received' — a replacement will ship right away at no extra cost.",,10000278,order_shipping,True
10000277,AppleSupport,False,Mon Mar 18 08:07:00 +0000 2024,"Once an order ships we usually can't redirect it, there, but DM us the order number and we'll see what options the carrier allows.",,10000276,order_shipping,True
10000372,AppleSupport,False,Sun Mar 24 16:00:00 +0000 2024,"Great question, — satellite features are expanding to more regions over time. Check support.apple.com/satellite for the current country list.",,10000371,other,True
10000075,AppleSupport,False,Tue Mar 05 16:21:00 +0000 2024,"Thanks for flagging this, there. Can you check Settings > Battery > Battery Health & Charging and tell us the max capacity %? That'll help us narrow down whether it's software or hardware.",,10000074,battery_power,True
10000215,AppleSupport,False,Thu Mar 14 10:58:00 +0000 2024,"We hear you, — this can sometimes be tied to a corrupted keyboard dictionary. Try Settings > General > Transfer or Reset > Reset Keyboard Dictionary. Let us know if it helps.",,10000214,software_bug,True
10000165,AppleSupport,False,Mon Mar 11 06:28:00 +0000 2024,"Yes, , that's the standard out-of-warranty battery service price without AppleCare+. If you'd like, DM us and we can check if you're still within a renewal grace period.",,10000164,warranty_billing,True
10000221,AppleSupport,False,Thu Mar 14 19:07:00 +0000 2024,"Sorry for the disruption, . Try offloading and reinstalling Safari from Settings > General > iPhone Storage. Still crashing after that? DM us your iOS version and we'll escalate.",,10000220,software_bug,True
10000202,cust_101,True,Wed Mar 13 15:23:00 +0000 2024,"charged twice for the same app purchase, need this refunded asap",10000203,,warranty_billing,True
10000033,AppleSupport,False,Sun Mar 03 01:19:00 +0000 2024,"So sorry for the trouble, friend. Let's get this sorted — please try iforgot.apple.com from a browser (not the app) and let us know what error you see. DM us your case ID if you have one.",,10000032,account_access,True
10000025,AppleSupport,False,Sat Mar 02 13:26:00 +0000 2024,"Let's fix that, there — check Settings > [your name] > another trusted device for the code, or try a trusted phone number call instead of SMS. Still stuck? DM us.",,10000024,account_access,True
10000268,cust_134,True,Sun Mar 17 18:21:00 +0000 2024,"delivery says delivered but nothing here, checked with neighbors too",10000269,,order_shipping,True
10000073,AppleSupport,False,Tue Mar 05 13:14:00 +0000 2024,"That's worth checking out, . Please stop using a case while charging and let it cool down. If the heat continues on future charges, DM us — this may need an in-person look.",,10000072,battery_power,True
10000206,cust_103,True,Wed Mar 13 21:31:00 +0000 2024,does applecare cover accidental damage or just manufacturing defects,10000207,,warranty_billing,True
10000161,AppleSupport,False,Mon Mar 11 02:04:00 +0000 2024,"Let's get to the bottom of that, there. iCloud+ charges usually happen when storage is auto-upgraded near a device backup. DM us and we'll pull up the transaction to review a refund.",,10000160,warranty_billing,True
10000210,cust_105,True,Thu Mar 14 03:41:00 +0000 2024,"Safari keeps crashing every time i open it since updating to the new ios, so annoying",10000211,,software_bug,True
10000332,cust_166,True,Thu Mar 21 18:39:00 +0000 2024,"just want to say the genius bar team in my city fixed my iPhone SE in 20 mins, incredible service",10000333,,praise_or_feedback,True
10000300,cust_150,True,Tue Mar 19 18:00:00 +0000 2024,"ordered a iPhone SE 2 weeks ago order W492655486 still says preparing to ship, what's going on",10000301,,order_shipping,True
10000302,cust_151,True,Tue Mar 19 21:14:00 +0000 2024,"received the wrong color case in my order, ordered black got white",10000303,,order_shipping,True
10000328,cust_164,True,Thu Mar 21 12:25:00 +0000 2024,"shoutout to apple support for actually solving my problem over dm today, didn't expect that",10000329,,praise_or_feedback,True
10000213,AppleSupport,False,Thu Mar 14 07:32:00 +0000 2024,"We hear you, there — this can sometimes be tied to a corrupted keyboard dictionary. Try Settings > General > Transfer or Reset > Reset Keyboard Dictionary. Let us know if it helps.",,10000212,software_bug,True
10000254,cust_127,True,Sat Mar 16 21:53:00 +0000 2024,"Maps keeps crashing every time i open it since updating to the new ios, so annoying",10000255,,software_bug,True
10000336,cust_168,True,Fri Mar 22 00:31:00 +0000 2024,"new update UI looks great, small thing but appreciate the effort",10000337,,praise_or_feedback,True
10000216,cust_108,True,Thu Mar 14 12:09:00 +0000 2024,"random autocorrect is changing words to complete nonsense since the update, is anyone fixing this",10000217,,software_bug,True
10000052,cust_26,True,Mon Mar 04 06:37:00 +0000 2024,"my iPhone SE battery drops from 100 to 40 in like an hour, this started after the last update",10000053,,battery_power,True
10000291,AppleSupport,False,Tue Mar 19 04:32:00 +0000 2024,"Sorry about that mix-up, ! Please start a return at apple.com/orders and select 'wrong item received' — a replacement will ship right away at no extra cost.",,10000290,order_shipping,True
10000251,AppleSupport,False,Sat Mar 16 15:31:00 +0000 2024,"We hear you, there — this can sometimes be tied to a corrupted keyboard dictionary. Try Settings > General > Transfer or Reset > Reset Keyboard Dictionary. Let us know if it helps.",,10000250,software_bug,True
10000271,AppleSupport,False,Sun Mar 17 22:32:00 +0000 2024,"That's concerning, friend. Please give it 24 hours as carriers sometimes mark early, then DM us your order number if it still hasn't turned up so we can open a trace.",,10000270,order_shipping,True
10000373,cust_190,True,Sun Mar 24 18:10:00 +0000 2024,random tweet not really about support just tagging you guys lol,,,other,False
10000193,AppleSupport,False,Wed Mar 13 02:15:00 +0000 2024,"Yes, friend, that's the standard out-of-warranty battery service price without AppleCare+. If you'd like, DM us and we can check if you're still within a renewal grace period.",,10000192,warranty_billing,True
10000232,cust_116,True,Fri Mar 15 12:56:00 +0000 2024,keyboard lagging so bad after ios update i can barely type this tweet,10000233,,software_bug,True
10000170,cust_85,True,Mon Mar 11 15:43:00 +0000 2024,my applecare+ expired last week and now they want $349 for a battery replacement is that normal,10000171,,warranty_billing,True
10000344,cust_172,True,Fri Mar 22 12:25:00 +0000 2024,"shoutout to apple support for actually solving my problem over dm today, didn't expect that",10000345,,praise_or_feedback,True
10000226,cust_113,True,Fri Mar 15 03:00:00 +0000 2024,"random autocorrect is changing words to complete nonsense since the update, is anyone fixing this",10000227,,software_bug,True
10000209,AppleSupport,False,Thu Mar 14 01:12:00 +0000 2024,"Sorry about that, — try restarting your iPhone 15 Pro and checking for a smaller update under Settings > General > Software Update. Let us know if the lag continues.",,10000208,software_bug,True
10000051,AppleSupport,False,Mon Mar 04 03:47:00 +0000 2024,"That's frustrating, . A quick fix: sign out of iCloud in Settings, restart your Apple Watch Series 9, then sign back in. If it persists, DM us and we'll dig into your account status.",,10000050,account_access,True
10000093,AppleSupport,False,Wed Mar 06 18:41:00 +0000 2024,"Thanks for flagging this, there. Can you check Settings > Battery > Battery Health & Charging and tell us the max capacity %? That'll help us narrow down whether it's software or hardware.",,10000092,battery_power,True
10000195,AppleSupport,False,Wed Mar 13 04:46:00 +0000 2024,"Sorry about the double charge, friend. Please go to reportaproblem.apple.com, find the purchase, and select 'Report a Problem' — refunds are usually processed within 48 hours.",,10000194,warranty_billing,True
10000320,cust_160,True,Thu Mar 21 00:25:00 +0000 2024,"new update UI looks great, small thing but appreciate the effort",10000321,,praise_or_feedback,True
10000219,AppleSupport,False,Thu Mar 14 16:20:00 +0000 2024,"Sorry for the disruption, friend. Try offloading and reinstalling Maps from Settings > General > iPhone Storage. Still crashing after that? DM us your iOS version and we'll escalate.",,10000218,software_bug,True
10000016,cust_8,True,Sat Mar 02 00:13:00 +0000 2024,apple id says disabled for security reasons what does that even mean,10000017,,account_access,True
10000381,AppleSupport,False,Mon Mar 25 07:16:00 +0000 2024,"Hours vary by location, friend — you can check your local store's holiday hours directly on the Apple Store app or apple.com/retail.",,10000380,other,True
10000188,cust_94,True,Tue Mar 12 18:39:00 +0000 2024,just got charged $9.99 for icloud storage i never signed up for???,10000189,,warranty_billing,True
10000017,AppleSupport,False,Sat Mar 02 01:25:00 +0000 2024,"That message usually appears after several incorrect sign-in attempts, there. You can unlock it at iforgot.apple.com. If it's still locked after that, DM us your case number.",,10000016,account_access,True
10000178,cust_89,True,Tue Mar 12 03:55:00 +0000 2024,"charged twice for the same app purchase, need this refunded asap",10000179,,warranty_billing,True
10000242,cust_121,True,Sat Mar 16 03:06:00 +0000 2024,"update bricked my MacBook Pro, stuck on apple logo for an hour now",10000243,,software_bug,True
10000162,cust_81,True,Mon Mar 11 03:28:00 +0000 2024,just got charged $9.99 for icloud storage i never signed up for???,10000163,,warranty_billing,True
10000164,cust_82,True,Mon Mar 11 06:05:00 +0000 2024,my applecare+ expired last week and now they want $349 for a battery replacement is that normal,10000165,,warranty_billing,True
10000177,AppleSupport,False,Tue Mar 12 01:39:00 +0000 2024,"Yes, there, that's the standard out-of-warranty battery service price without AppleCare+. If you'd like, DM us and we can check if you're still within a renewal grace period.",,10000176,warranty_billing,True
10000035,AppleSupport,False,Sun Mar 03 04:34:00 +0000 2024,"So sorry for the trouble, . Let's get this sorted — please try iforgot.apple.com from a browser (not the app) and let us know what error you see. DM us your case ID if you have one.",,10000034,account_access,True
10000010,cust_5,True,Fri Mar 01 15:23:00 +0000 2024,"cant sign into icloud on my iPhone SE after the update, keeps saying incorrect password but it's right????",10000011,,account_access,True
10000305,AppleSupport,False,Wed Mar 20 01:13:00 +0000 2024,"Sorry for the wait, there. Order prep times can extend during high-demand periods. DM us your order number and we'll check the latest carrier update for you.",,10000304,order_shipping,True
10000278,cust_139,True,Mon Mar 18 09:49:00 +0000 2024,"received the wrong color case in my order, ordered black got white",10000279,,order_shipping,True
10000343,AppleSupport,False,Fri Mar 22 10:24:00 +0000 2024,"Really glad you're liking it, ! We'll pass the feedback to the design team.",,10000342,praise_or_feedback,True
10000036,cust_18,True,Sun Mar 03 06:30:00 +0000 2024,"I've been locked out of my Apple ID for 2 days now, tried resetting password 3 times and still nothing. Anyone else?",10000037,,account_access,True
10000088,cust_44,True,Wed Mar 06 12:52:00 +0000 2024,"iPad Air won't turn on at all, tried charging overnight nothing",10000089,,battery_power,True
10000299,AppleSupport,False,Tue Mar 19 16:07:00 +0000 2024,"Sorry for the wait, . Order prep times can extend during high-demand periods. DM us your order number and we'll check the latest carrier update for you.",,10000298,order_shipping,True
10000237,AppleSupport,False,Fri Mar 15 19:43:00 +0000 2024,"That needs quick attention, friend. Try a force restart first (volume up, volume down, then hold side button). If it's still stuck, DM us — we may need to walk through a recovery mode restore.",,10000236,software_bug,True
10000159,AppleSupport,False,Sun Mar 10 22:33:00 +0000 2024,"Sorry about the double charge, friend. Please go to reportaproblem.apple.com, find the purchase, and select 'Report a Problem' — refunds are usually processed within 48 hours.",,10000158,warranty_billing,True
10000380,cust_194,True,Mon Mar 25 06:24:00 +0000 2024,is the apple store open on thanksgiving this year,10000381,,other,True
10000346,cust_173,True,Fri Mar 22 15:15:00 +0000 2024,"just want to say the genius bar team in my city fixed my MacBook Pro in 20 mins, incredible service",10000347,,praise_or_feedback,True
10000322,cust_161,True,Thu Mar 21 03:03:00 +0000 2024,"shoutout to apple support for actually solving my problem over dm today, didn't expect that",10000323,,praise_or_feedback,True
10000008,cust_4,True,Fri Mar 01 12:39:00 +0000 2024,"2FA code never arrives when I try to log into my account, been waiting 20 mins",10000009,,account_access,True
10000352,cust_176,True,Sat Mar 23 00:15:00 +0000 2024,random tweet not really about support just tagging you guys lol,,,other,False
10000087,AppleSupport,False,Wed Mar 06 09:27:00 +0000 2024,"Thanks for flagging this, friend. Can you check Settings > Battery > Battery Health & Charging and tell us the max capacity %? That'll help us narrow down whether it's software or hardware.",,10000086,battery_power,True
10000039,AppleSupport,False,Sun Mar 03 10:29:00 +0000 2024,"That message usually appears after several incorrect sign-in attempts, . You can unlock it at iforgot.apple.com. If it's still locked after that, DM us your case number.",,10000038,account_access,True
10000200,cust_100,True,Wed Mar 13 12:05:00 +0000 2024,my applecare+ expired last week and now they want $349 for a battery replacement is that normal,10000201,,warranty_billing,True
10000108,cust_54,True,Thu Mar 07 18:32:00 +0000 2024,"screen has weird green lines running down it since this morning, didnt drop it or anything",10000109,,hardware_damage,True
10000157,AppleSupport,False,Sun Mar 10 19:20:00 +0000 2024,"Yes, , that's the standard out-of-warranty battery service price without AppleCare+. If you'd like, DM us and we can check if you're still within a renewal grace period.",,10000156,warranty_billing,True
10000119,AppleSupport,False,Fri Mar 08 10:07:00 +0000 2024,"That's stressful, there — power it off immediately and don't charge it. Water damage isn't covered under standard warranty, but let's check your options — DM us your serial number.",,10000118,hardware_damage,True
10000285,AppleSupport,False,Mon Mar 18 19:20:00 +0000 2024,"Sorry for the wait, . Order prep times can extend during high-demand periods. DM us your order number and we'll check the latest carrier update for you.",,10000284,order_shipping,True
10000013,AppleSupport,False,Fri Mar 01 19:14:00 +0000 2024,"So sorry for the trouble, friend. Let's get this sorted — please try iforgot.apple.com from a browser (not the app) and let us know what error you see. DM us your case ID if you have one.",,10000012,account_access,True
10000303,AppleSupport,False,Tue Mar 19 21:34:00 +0000 2024,"Sorry about that mix-up, friend! Please start a return at apple.com/orders and select 'wrong item received' — a replacement will ship right away at no extra cost.",,10000302,order_shipping,True
10000241,AppleSupport,False,Sat Mar 16 01:18:00 +0000 2024,"Sorry for the disruption, friend. Try offloading and reinstalling the App Store from Settings > General > iPhone Storage. Still crashing after that? DM us your iOS version and we'll escalate.",,10000240,software_bug,True
10000240,cust_120,True,Sat Mar 16 00:49:00 +0000 2024,"the App Store keeps crashing every time i open it since updating to the new ios, so annoying",10000241,,software_bug,True
10000194,cust_97,True,Wed Mar 13 03:30:00 +0000 2024,"charged twice for the same app purchase, need this refunded asap",10000195,,warranty_billing,True
10000122,cust_61,True,Fri Mar 08 15:24:00 +0000 2024,"phone fell in the pool for like 10 seconds, is it toast",10000123,,hardware_damage,True
10000168,cust_84,True,Mon Mar 11 12:57:00 +0000 2024,just got charged $9.99 for icloud storage i never signed up for???,10000169,,warranty_billing,True
10000199,AppleSupport,False,Wed Mar 13 10:50:00 +0000 2024,"Yes, friend, that's the standard out-of-warranty battery service price without AppleCare+. If you'd like, DM us and we can check if you're still within a renewal grace period.",,10000198,warranty_billing,True
10000098,cust_49,True,Thu Mar 07 03:33:00 +0000 2024,"phone getting really hot while charging and battery draining fast at the same time, kinda scary tbh",10000099,,battery_power,True
10000167,AppleSupport,False,Mon Mar 11 10:12:00 +0000 2024,"Sorry about the double charge, . Please go to reportaproblem.apple.com, find the purchase, and select 'Report a Problem' — refunds are usually processed within 48 hours.",,10000166,warranty_billing,True
10000325,AppleSupport,False,Thu Mar 21 06:52:00 +0000 2024,"Really glad you're liking it, friend! We'll pass the feedback to the design team.",,10000324,praise_or_feedback,True
10000103,AppleSupport,False,Thu Mar 07 09:59:00 +0000 2024,"Not unusual after normal use, friend — anything above ~80% is considered healthy, below that you may notice reduced runtime. Happy to check AppleCare eligibility for a battery replacement if you'd like.",,10000102,battery_power,True
10000120,cust_60,True,Fri Mar 08 12:56:00 +0000 2024,volume buttons stopped working after i dropped my Apple Watch Series 9 yesterday,10000121,,hardware_damage,True
10000294,cust_147,True,Tue Mar 19 09:15:00 +0000 2024,"delivery says delivered but nothing here, checked with neighbors too",10000295,,order_shipping,True
10000086,cust_43,True,Wed Mar 06 09:17:00 +0000 2024,"my iPhone 15 Pro battery drops from 100 to 40 in like an hour, this started after the last update",10000087,,battery_power,True
10000359,cust_182,True,Sat Mar 23 18:40:00 +0000 2024,is the apple store open on thanksgiving this year,10000360,,other,True
10000321,AppleSupport,False,Thu Mar 21 01:04:00 +0000 2024,"Really glad you're liking it, there! We'll pass the feedback to the design team.",,10000320,praise_or_feedback,True
10000043,AppleSupport,False,Sun Mar 03 16:32:00 +0000 2024,"So sorry for the trouble, . Let's get this sorted — please try iforgot.apple.com from a browser (not the app) and let us know what error you see. DM us your case ID if you have one.",,10000042,account_access,True
10000111,AppleSupport,False,Thu Mar 07 23:12:00 +0000 2024,"That's stressful, — power it off immediately and don't charge it. Water damage isn't covered under standard warranty, but let's check your options — DM us your serial number.",,10000110,hardware_damage,True
10000151,AppleSupport,False,Sun Mar 10 11:04:00 +0000 2024,"Ouch, sorry about that there! Screen repair pricing depends on whether you have AppleCare+. You can get an instant estimate at support.apple.com/repair — want me to check your coverage first?",,10000150,hardware_damage,True
10000348,cust_174,True,Fri Mar 22 18:53:00 +0000 2024,does the new Apple Watch Series 9 support satellite messaging outside the US,10000349,,other,True
10000374,cust_191,True,Sun Mar 24 21:10:00 +0000 2024,is the apple store open on thanksgiving this year,10000375,,other,True
10000367,cust_186,True,Sun Mar 24 06:04:00 +0000 2024,random tweet not really about support just tagging you guys lol,,,other,False
10000283,AppleSupport,False,Mon Mar 18 16:12:00 +0000 2024,"Sorry for the wait, there. Order prep times can extend during high-demand periods. DM us your order number and we'll check the latest carrier update for you.",,10000282,order_shipping,True
10000136,cust_68,True,Sat Mar 09 12:52:00 +0000 2024,"phone fell in the pool for like 10 seconds, is it toast",10000137,,hardware_damage,True
10000026,cust_13,True,Sat Mar 02 15:31:00 +0000 2024,apple id says disabled for security reasons what does that even mean,10000027,,account_access,True
10000134,cust_67,True,Sat Mar 09 09:27:00 +0000 2024,"phone fell in the pool for like 10 seconds, is it toast",10000135,,hardware_damage,True
10000171,AppleSupport,False,Mon Mar 11 16:45:00 +0000 2024,"Yes, friend, that's the standard out-of-warranty battery service price without AppleCare+. If you'd like, DM us and we can check if you're still within a renewal grace period.",,10000170,warranty_billing,True
10000063,AppleSupport,False,Mon Mar 04 21:27:00 +0000 2024,"Thanks for flagging this, there. Can you check Settings > Battery > Battery Health & Charging and tell us the max capacity %? That'll help us narrow down whether it's software or hardware.",,10000062,battery_power,True
10000019,AppleSupport,False,Sat Mar 02 05:00:00 +0000 2024,"Let's fix that, there — check Settings > [your name] > another trusted device for the code, or try a trusted phone number call instead of SMS. Still stuck? DM us.",,10000018,account_access,True
10000118,cust_59,True,Fri Mar 08 09:16:00 +0000 2024,"phone fell in the pool for like 10 seconds, is it toast",10000119,,hardware_damage,True
10000133,AppleSupport,False,Sat Mar 09 07:42:00 +0000 2024,"That's odd for no drop, there — could be a display module issue. Let's get it looked at, DM us your device serial number and we'll check your warranty status.",,10000132,hardware_damage,True
10000323,AppleSupport,False,Thu Mar 21 03:47:00 +0000 2024,"Thank you so much for the kind words, friend — glad we could help get things sorted!",,10000322,praise_or_feedback,True
10000115,AppleSupport,False,Fri Mar 08 04:35:00 +0000 2024,"Sorry to hear that, there. That sounds like physical damage to the button assembly. Please book a Genius Bar appointment or DM us your zip code for the nearest option.",,10000114,hardware_damage,True
10000314,cust_157,True,Wed Mar 20 15:11:00 +0000 2024,"just want to say the genius bar team in my city fixed my iPad Air in 20 mins, incredible service",10000315,,praise_or_feedback,True
10000231,AppleSupport,False,Fri Mar 15 09:58:00 +0000 2024,"We hear you, there — this can sometimes be tied to a corrupted keyboard dictionary. Try Settings > General > Transfer or Reset > Reset Keyboard Dictionary. Let us know if it helps.",,10000230,software_bug,True
10000041,AppleSupport,False,Sun Mar 03 12:31:00 +0000 2024,"That message usually appears after several incorrect sign-in attempts, there. You can unlock it at iforgot.apple.com. If it's still locked after that, DM us your case number.",,10000040,account_access,True
10000238,cust_119,True,Fri Mar 15 21:51:00 +0000 2024,keyboard lagging so bad after ios update i can barely type this tweet,10000239,,software_bug,True
10000223,AppleSupport,False,Thu Mar 14 22:40:00 +0000 2024,"Sorry about that, — try restarting your iPhone 15 Pro and checking for a smaller update under Settings > General > Software Update. Let us know if the lag continues.",,10000222,software_bug,True
10000192,cust_96,True,Wed Mar 13 00:47:00 +0000 2024,my applecare+ expired last week and now they want $349 for a battery replacement is that normal,10000193,,warranty_billing,True
10000003,AppleSupport,False,Fri Mar 01 03:32:00 +0000 2024,"That message usually appears after several incorrect sign-in attempts, friend. You can unlock it at iforgot.apple.com. If it's still locked after that, DM us your case number.",,10000002,account_access,True
10000275,AppleSupport,False,Mon Mar 18 04:49:00 +0000 2024,"Sorry for the wait, friend. Order prep times can extend during high-demand periods. DM us your order number and we'll check the latest carrier update for you.",,10000274,order_shipping,True
10000244,cust_122,True,Sat Mar 16 06:26:00 +0000 2024,"random autocorrect is changing words to complete nonsense since the update, is anyone fixing this",10000245,,software_bug,True
10000388,cust_199,True,Mon Mar 25 21:26:00 +0000 2024,does the new iPad Air support satellite messaging outside the US,10000389,,other,True
10000153,AppleSupport,False,Sun Mar 10 13:44:00 +0000 2024,"That's stressful, friend — power it off immediately and don't charge it. Water damage isn't covered under standard warranty, but let's check your options — DM us your serial number.",,10000152,hardware_damage,True
10000354,cust_178,True,Sat Mar 23 06:31:00 +0000 2024,random tweet not really about support just tagging you guys lol,,,other,False
10000158,cust_79,True,Sun Mar 10 21:29:00 +0000 2024,"charged twice for the same app purchase, need this refunded asap",10000159,,warranty_billing,True
10000260,cust_130,True,Sun Mar 17 06:03:00 +0000 2024,can i change the shipping address on order W436883827 it already shipped to the wrong place,10000261,,order_shipping,True
10000089,AppleSupport,False,Wed Mar 06 13:30:00 +0000 2024,"Sorry to hear that, . Try holding the side button and volume down together for 10 seconds — if you don't see the Apple logo, please DM us so we can check repair options nearby.",,10000088,battery_power,True
10000212,cust_106,True,Thu Mar 14 06:27:00 +0000 2024,"random autocorrect is changing words to complete nonsense since the update, is anyone fixing this",10000213,,software_bug,True
10000259,AppleSupport,False,Sun Mar 17 04:19:00 +0000 2024,"Sorry for the disruption, . Try offloading and reinstalling the App Store from Settings > General > iPhone Storage. Still crashing after that? DM us your iOS version and we'll escalate.",,10000258,software_bug,True
10000311,AppleSupport,False,Wed Mar 20 09:33:00 +0000 2024,"Sorry about that mix-up, there! Please start a return at apple.com/orders and select 'wrong item received' — a replacement will ship right away at no extra cost.",,10000310,order_shipping,True
10000337,AppleSupport,False,Fri Mar 22 01:01:00 +0000 2024,"Really glad you're liking it, friend! We'll pass the feedback to the design team.",,10000336,praise_or_feedback,True
10000102,cust_51,True,Thu Mar 07 09:32:00 +0000 2024,battery health says 79% is that bad? should i be worried,10000103,,battery_power,True
10000370,AppleSupport,False,Sun Mar 24 13:38:00 +0000 2024,"Hours vary by location, friend — you can check your local store's holiday hours directly on the Apple Store app or apple.com/retail.",,10000369,other,True
10000072,cust_36,True,Tue Mar 05 12:15:00 +0000 2024,"phone getting really hot while charging and battery draining fast at the same time, kinda scary tbh",10000073,,battery_power,True
